X,Y,Z
-63.98641643828606,-0.9328123007560595,0.0
-63.93312582416978,0.1239973835905821,0.0
-63.83977214880928,1.178024469215838,0.0
-63.70670837631291,2.227778411054794,0.0
-63.53432186164888,3.271796657868808,0.0
-63.32388684717168,4.308823240180969,0.0
-63.07687933689773,5.337749863609196,0.0
-62.83350441393901,6.367479634269365,0.0
-62.6447791559532,7.408605101233192,0.0
-62.51137853889474,8.45825466012331,0.0
-62.43367560322402,9.51349049114174,0.0
-62.41188879879864,10.57135881420068,0.0
-62.44607963705636,11.62889851578337,0.0
-62.53615238092613,12.68314976322293,0.0
-62.68185427707821,13.73116247015887,0.0
-62.88277671941735,14.77000328106363,0.0
-63.13835712199046,15.79676172092372,0.0
-63.44788249731273,16.80856932932556,0.0
-63.81048637327815,17.80259002164601,0.0
-64.22515491186593,18.77604229323418,0.0
-64.6907248868049,19.72620240119229,0.0
-65.20589091734823,20.65041221310387,0.0
-65.76921124128882,21.54608519098485,0.0
-66.37911148194952,22.41071314329432,0.0
-67.03388696033812,23.24187458387485,0.0
-67.7317044180605,24.03724311206848,0.0
-68.47061090773101,24.79459183659328,0.0
-69.24853732750654,25.51180250136076,0.0
-70.06330375592594,26.1868695487632,0.0
-70.91262937607574,26.81790470008013,0.0
-71.7941382364946,27.40314041716073,0.0
-72.70536473704654,27.9409360471911,0.0
-73.6399654142866,28.43719411820824,0.0
-74.5682803252494,28.94512668619757,0.0
-75.4817425572547,29.47928241117905,0.0
-76.37603572801044,30.04487792709042,0.0
-77.24544938171894,30.64797981173175,0.0
-78.08155520375882,31.29637355648451,0.0
-78.87276954450807,31.99872406929668,0.0
-79.60427653097933,32.76290056431002,0.0
-80.2574942704919,33.59480813094431,0.0
-80.81103603876456,34.49591971880324,0.0
-81.24290654479613,35.46106828528178,0.0
-81.53400620701797,36.47754530070246,0.0
-81.68325383216921,37.5243861272179,0.0
-81.69584159524632,38.58182375180495,0.0
-81.57931810302306,39.63296879784099,0.0
-81.34887739030351,40.6653869370867,0.0
-81.0270063794602,41.67314197333995,0.0
-80.62849603145428,42.65321134236385,0.0
-80.16745203296098,43.60553907952334,0.0
-79.65624521474186,44.53195919975389,0.0
-79.10515752022121,45.43529094891542,0.0
-78.52324846327134,46.31908063826746,0.0
-77.93310663827567,47.19749289055317,0.0
-77.34297876842503,48.07588437093317,0.0
-76.75285121955169,48.95427537354597,0.0
-76.16272410708875,49.83266572657211,0.0
-75.57259742773023,50.71105543493249,0.0
-74.98248162801785,51.58942894919503,0.0
-74.39233503937976,52.46784829205068,0.0
-73.80221130928315,53.34623361050394,0.0
-73.2120877009975,54.22461874764445,0.0
-72.62196505295445,55.10300245548641,0.0
-72.03184411289594,55.98138362103348,0.0
-71.4417149761233,56.85977698719709,0.0
-70.85158583914485,57.73817035366706,0.0
-70.26145194207288,58.61657080542449,0.0
-69.67133138594775,59.49495139949572,0.0
-69.08120214726529,60.37334491734972,0.0
-68.49106667367109,61.25174771572345,0.0
-67.90094162240787,62.13013500070222,0.0
-67.31082164025945,63.00851474042261,0.0
-66.72069395701472,63.88690594304406,0.0
-66.12472501187192,64.7612605520678,0.0
-65.48860670229287,65.60683642730045,0.0
-64.81661079855446,66.4241935836372,0.0
-64.11033416447577,67.21211916049153,0.0
-63.37100497879049,67.96911601282666,0.0
-62.59955765527596,68.69335053351065,0.0
-61.79670074679228,69.38259508679798,0.0
-60.9630069737228,70.03419228883982,0.0
-60.09783585476392,70.64331675392309,0.0
-59.19808496484788,71.19998377911045,0.0
-58.26126546335037,71.69154991487589,0.0
-57.28672416590384,72.10304395643904,0.0
-56.27688863025989,72.41774649467551,0.0
-55.23819691163858,72.61653116170855,0.0
-54.18268921952446,72.68031651225398,0.0
-53.12846358014605,72.59925719345091,0.0
-52.09682232843311,72.3678602362608,0.0
-51.10502657695687,72.00066335815447,0.0
-50.15622800054831,71.53264056405224,0.0
-49.21726443736135,71.0446201339869,0.0
-48.27828581530285,70.5565918771674,0.0
-47.33933281881312,70.06857693907676,0.0
-46.40036704095817,69.5805553579516,0.0
-45.46074062308263,69.09381575665573,0.0
